date,score,percent
2021-04-30,30.0,42.857142857142854
2021-05-03,20.0,28.57142857142857
2021-05-04,30.0,42.857142857142854
2021-05-05,20.0,28.57142857142857
2021-05-06,40.0,57.14285714285714
2021-05-07,40.0,57.14285714285714
2021-05-10,50.0,71.42857142857143
2021-05-11,30.0,42.857142857142854
2021-05-12,20.0,28.57142857142857
2021-05-13,20.0,28.57142857142857
2021-05-14,20.0,28.57142857142857
2021-05-17,20.0,28.57142857142857
2021-05-18,10.0,14.285714285714285
2021-05-19,20.0,28.57142857142857
2021-05-20,20.0,28.57142857142857
2021-05-21,20.0,28.57142857142857
2021-05-24,20.0,28.57142857142857
2021-05-25,20.0,28.57142857142857
2021-05-26,20.0,28.57142857142857
2021-05-27,30.0,42.857142857142854
2021-05-28,20.0,28.57142857142857
2021-06-01,20.0,28.57142857142857
2021-06-02,20.0,28.57142857142857
2021-06-03,20.0,28.57142857142857
2021-06-04,20.0,28.57142857142857
2021-06-07,20.0,28.57142857142857
2021-06-08,20.0,28.57142857142857
2021-06-09,20.0,28.57142857142857
2021-06-10,30.0,42.857142857142854
2021-06-11,20.0,28.57142857142857
2021-06-14,20.0,28.57142857142857
2021-06-15,10.0,14.285714285714285
2021-06-16,20.0,28.57142857142857
2021-06-17,20.0,28.57142857142857
2021-06-18,-40.0,-57.14285714285714
2021-06-21,-20.0,-28.57142857142857
2021-06-22,-10.0,-14.285714285714285
2021-06-23,-10.0,-14.285714285714285
2021-06-24,0.0,0.0
2021-06-25,-10.0,-14.285714285714285
2021-06-28,0.0,0.0
2021-06-29,0.0,0.0
2021-06-30,0.0,0.0
2021-07-01,0.0,0.0
2021-07-02,0.0,0.0
2021-07-06,-10.0,-14.285714285714285
2021-07-07,20.0,28.57142857142857
2021-07-08,30.0,42.857142857142854
2021-07-09,20.0,28.57142857142857
2021-07-12,20.0,28.57142857142857
2021-07-13,20.0,28.57142857142857
2021-07-14,30.0,42.857142857142854
2021-07-15,20.0,28.57142857142857
2021-07-16,30.0,42.857142857142854
2021-07-19,20.0,28.57142857142857
2021-07-20,20.0,28.57142857142857
2021-07-21,30.0,42.857142857142854
2021-07-22,20.0,28.57142857142857
2021-07-23,40.0,57.14285714285714
2021-07-26,40.0,57.14285714285714
2021-07-27,30.0,42.857142857142854
2021-07-28,30.0,42.857142857142854
2021-07-29,20.0,28.57142857142857
2021-07-30,20.0,28.57142857142857
2021-08-02,20.0,28.57142857142857
2021-08-03,20.0,28.57142857142857
2021-08-04,10.0,14.285714285714285
2021-08-05,20.0,28.57142857142857
2021-08-06,20.0,28.57142857142857
2021-08-09,20.0,28.57142857142857
2021-08-10,20.0,28.57142857142857
2021-08-11,20.0,28.57142857142857
2021-08-12,20.0,28.57142857142857
2021-08-13,20.0,28.57142857142857
2021-08-16,50.0,71.42857142857143
2021-08-17,30.0,42.857142857142854
2021-08-18,20.0,28.57142857142857
2021-08-19,20.0,28.57142857142857
2021-08-20,30.0,42.857142857142854
2021-08-23,20.0,28.57142857142857
2021-08-24,20.0,28.57142857142857
2021-08-25,20.0,28.57142857142857
2021-08-26,20.0,28.57142857142857
2021-08-27,20.0,28.57142857142857
2021-08-30,20.0,28.57142857142857
2021-08-31,30.0,42.857142857142854
2021-09-01,30.0,42.857142857142854
2021-09-02,30.0,42.857142857142854
2021-09-03,20.0,28.57142857142857
2021-09-07,20.0,28.57142857142857
2021-09-08,-10.0,-14.285714285714285
2021-09-09,-10.0,-14.285714285714285
2021-09-10,-20.0,-28.57142857142857
2021-09-13,-20.0,-28.57142857142857
2021-09-14,-20.0,-28.57142857142857
2021-09-15,-20.0,-28.57142857142857
2021-09-16,-20.0,-28.57142857142857
2021-09-17,-20.0,-28.57142857142857
2021-09-20,-40.0,-57.14285714285714
2021-09-21,-50.0,-71.42857142857143
2021-09-22,-20.0,-28.57142857142857
2021-09-23,-10.0,-14.285714285714285
2021-09-24,-10.0,-14.285714285714285
2021-09-27,-10.0,-14.285714285714285
2021-09-28,-30.0,-42.857142857142854
2021-09-29,-20.0,-28.57142857142857
2021-09-30,-30.0,-42.857142857142854
